parent_account,amount
AB7CC4B5C4DCC35814ED9,2
EDB959CC380FDDCC9D1BC,2
5BD0EED85AB61E8552FAA,2
5BE4492E808344EEC94FB,2
5C06CA47D11B8CFB5683A,2
325F67CBD322CAAB80516,2
AC4A5955EE3D6670D48A5,2
581B7A80D1D0A7EF26D8F,2
17FAF10466769F8AC0559,2
F179A842E87AA64C7397E,2
F12A5D9B83EF9282D1435,2
56A0C2E833D71CABB5D85,2
139873C2E3580CCA8C34A,2
566321979B26CB41C3288,2
563904E3575F22EF59875,2
BE25EF295CA5D5C9D22F8,2
F182D9F0E158F5A3F15C1,2
BE7906E51112260B05DA9,2
555E1F62E9313E3B0CAE9,2
BE107F347F4ABADCCD110,2
181092E21E3403BB269D7,2
0580C498D6725F79E2114,2
AE0F18AC5956BBF90FAA7,2
553B00B5189EB437C523F,2
0603E76FCBBDE912E588C,2
56EDA181C8B2E5180BAB5,2
56FCD7B331066A0564412,2
ACFB879A93C830928708B,2
ACE4CFAD4ADB0DE1F74E1,2
33ECE7FC2A0962620E5DC,2
F0D970460448F8BA1CE93,2
5750D1B44BE773CE67E10,2
138FAB19C63A1F398B550,2
F0B75C72CC98A131BF1E2,2
5793DEBCF41A33EAF6F1F,2
57A23BEBF2FA4D03E58DF,2
F0A5069F8A55EC9E66386,2
F09640363FA991238F4F5,2
064FD37A1C6345B554320,2
1888FB80B218F4D218586,2
BE77AF39688D9F22670BC,2
4C4ABAF48E48F6B05DBDE,2
4C3FA51ED8D845CD71C64,2
B1D370C02037AA33799F8,2
15338B9F8B6F4B8F75F7C,2
FC390ED223CFC6CBE67D9,2
0125E3E4E2A722703D513,2
FC9467D4CD0DB34E10E90,2
405F82CCD77EF590E8814,2
40503262EABB72024680F,2
3957D6B5921D71F537B6E,2
395A8D6D0F73B744E9C55,2
3F4251FB77897D9E5E14C,2
3FF467265A5948B84B9CA,2
3FD5ED70AC42D14ACFD6C,2
3FB80663F7D9E08FCEA90,2
B613741DCA3EF5E92A2F2,2
B8FE613C9CBEFA8AE332F,2
3F84D2CFCCA6841276B29,2
16690D58CFEAAF7B8353C,2
41215362043E8850FFE77,2
412371681AC803730AF20,2
412D79E7CABB3581A75B5,2
41321BED1F25DCBE5B6C3,2
FC2F4FE724E7188D0D101,2
41705081B1A5D12CFFBAE,2
417AC073DFEDB7784D75E,2
0151EA9D3BBAAC765B29F,2
166E67B6C66A2CF840845,2
FBF1ABFA279D6270033B1,2
42033EE13FE51BD6E324F,2
B93F916B0E8763148BB94,2
B95E86B033764621825BB,2
42F5A487C6D682020E000,2
38BB301DC6368A2815E46,2
01C7ADA866C94E56E9F2B,2
B628DE7E01A0468D5EA18,2
39A2807AFCC2566CF473F,2
4357654A1D6A5D4BABDA8,2
3BA0BFA3F39AC78534404,2
B84C9A4D6971093A2A55C,2
3C208AEFE7531AAFF5BD7,2
3C0000CEBB6791D84F7B1,2
B84148FB91067561753C0,2
3A99A633A3C44F7F72E01,2
FF3D5BAFCA46E1C2FB37C,2
FF4A2A84EDFA97AD7DB3E,2
FD0CB0D5D94D3C27D6C38,2
FF7CB7D43282B41A1DEBC,2
3ADD651FDCC2E19AE97C3,2
3B345D8C153BBC78ACEB0,2
FFAFDD530F49C2613DBA6,2
3B15654EB4CAD70047E21,2
FFE9AA2C04A5AEABB37CA,2
0078CDDCFF483E6814065,2
FE8DF10125A49F2E6FB69,2
FE8AC1B262D81311FEFC0,2
B7530E09193D602FF253F,2
B6F0140A2B41AA194573C,2
B6E33DF55377597BCCCDB,2
3D2CD68A2CE2CE3354F86,2
3A153FC78020A0FF2EE45,2
B697C1175FDD92C0F095F,2
3DEF810280C35D2D56518,2
3DF2F5DA6F864E4720EEF,2
3DFF834AEEE43B19CE164,2
3E05EEFE21473FF3B3C5B,2
B68D0A2172E45BE22B205,2
FDA5CAE1042A7009B363F,2
B88D35B5642DF1CA81F7A,2
FD3332956DAD187C72930,2
B98A284029C962C9D48FE,2
438FFBFD3E31050E97CC4,2
F6EDB70FD8C949379BCAB,2
48D5E3CE4BC22338CCDB1,2
495F7F12F5D66CEF020F3,2
B3376F95BC84477A11AF4,2
BB023DC478968CB6071E7,2
F839D942B46A1F85AE638,2
36F645A0EC08FA42E1BE4,2
F8A683EBAD2EA2EE040B5,2
F8CF153286584D4C8EF61,2
F942E4A8B14043EF04754,2
02FCF273C96A3A3816EAA,2
375B6DC357369B13C1F46,2
486783518329E01EBAD7D,2
02D1EE45DF1C0DBD056CD,2
481AE88A58F4CE2AAC77E,2
37659A1631ABFAE625238,2
36B7CC4F10B1586D74441,2
BB1DED68591C652F8CB07,2
B321BA27CC9C1EFBCB866,2
49AACB0C252A764215378,2
B2DF617442CC777595505,2
49C544D8F6A74791A4B3A,2
49EA92935F2EADF2E7546,2
B2B9D7D87671909B9DEDB,2
F7DA9D39FBC098CC2E732,2
16F7DA89074AD9BA60479,2
039A94FA1DEE3CE1AFAE9,2
039ED5F74CB7399DEFBB8,2
4B08BB515B01BABBF3D5B,2
172F50223B4B47A5354FE,2
BBA07FEBC445940C782FE,2
4B9DC170C0B2150C1521D,2
17363E138CF43B3B1DBEC,2
02B0C753F95DA7C726FE4,2
377B24B21C465D682BB8E,2
43A59FC2CECBE193CA0EE,2
4471EADCE57AC04729376,2
FAA5DCA87A81ECCB30718,2
382D7D2E0DA6F3ED8CEC7,2
B48D5230ECA59AB2F8C11,2
FAF7D69B28143FCBAF6B4,2
B4A888A7B14EF3AB33008,2
FB0E65126E9A70A1A8AAC,2
01F81E41600BFFAC8B8B1,2
474F7CB99350ED2A52AEF,2
443B8724D0F54F49598C7,2
43F6D15553F527D0B9C84,2
B4D92E1BC73868D83FA73,2
43CD8BCD3FE909A97AFA4,2
168AF1C8B1C628E7F3EAC,2
FB6D2CF71B54EE7AAA00A,2
380B09C128EFE73FBD677,2
450F8FE977FE4127E8C05,2
451D65D1A889F2B5FD59B,2
453E34B997647D041E57C,2
453FF5B159770293BAD7A,2
454E786BDE0691845AA42,2
FA54386D432115ABC30D0,2
FA4D2C980D33A71D0EC73,2
45B81A2E036F728CEEC3F,2
FA144E4898F0941377268,2
FA1407BF5C6B017038764,2
46166FC021D96586F93BC,2
B40E734B95649D7990BB9,2
46DEAB80738708F44D582,2
BA73DCBAC76739C08AD05,2
474987562D16BE4B40677,2
16D31541131B107F58C27,2
AB41C08A1C3F58A686D04,2
AD13F79806CD1D11D32FA,2
C0AB728FA020707CC43E1,2
E469825DBA0B522E99924,2
A777F63B9B6B3741914DB,2
C0AB4D030631B8E9643B6,2
2E4648DE832C0CB568BE7,2
5C7D3E95BDD1B89B89A61,2
0824296B2428972A253B3,2
67815C1E2456410AB63C1,2
E4A497A72561E2586E710,2
2E10CBC3588DC164C6633,2
67BD1D55BC7E8B7364E4E,2
E491314B35A03FD037CDD,2
67E534858E7C333682C4A,2
E47E0708058B3E35EF961,2
19AD09D2C37BFF563D6DD,2
2DFBD8C1A9DCF48E92ED6,2
C0D647E7D1ACE7C894B3F,2
C09BA6D6B2D09CCB291C2,2
691823984864AD6E0F135,2
132FB5ADD0EA212BFCCE2,2
E3E2C20435E7B2905E9FB,2
A6F1F87AA80BF7E785288,2
A6D2F1FE520F1A8D9B595,2
C1050EF4DAAF82CCF07D9,2
E3C508D66CC2F8D2BCEB7,2
E3BA74B620C4F68190132,2
A6B124A8470C423909A39,2
19D57C2B5615F3CF32667,2
E3A1439EAE9679E22DC38,2
69EE7A18841C8784A0916,2
2D18BE64FD844ED1A84D5,2
6A2F0AFB7689C92A26CC5,2
66E4E514B8CFCDE164140,2
66A88BD41E8C35543E23F,2
079928765C45979D1629D,2
A80A1855704D483A37590,2
2FC24C70FA3DA4E24F4F6,2
63E91C9E52CD4A4466E7C,2
63FE3A28902CC15FAD49F,2
197F3FB34C5FFB577A941,2
A86E0D5C76A0E4851A84D,2
64758A0B43480EC65AAF0,2
E68A0C08A80D4F5A234A8,2
64E3F520AA0AEA9237F2F,2
2F4780244F48802D671F4,2
650CDD2A2F5504613B9F3,2
19887FEC3EE320F1E0814,2
654CA903F62E463D8C2DD,2
A84455FE226512C0DB6EA,2
A83525FD1E2F526020287,2
A7F3BCD17F864BD19AAE5,2
66A5642C5C3AC01A9BE00,2
65B60E7AC4366F4A26B5A,2
E61A1C076FA4B0D4CC202,2
E61519479453B5AB088C2,2
65E9A5EF0662C68067226,2
A7D8C63B5B1D3C1115C45,2
198900E9E9B407E1DBEA0,2
A7CCE27E2BFCA11031DE8,2
E5DFDE2C5B99051F020A0,2
662BFC7E41DCD9D8DAA50,2
134674CA12B42B862C5DA,2
666DB7686E6E57723E006,2
666E4C416076098164943,2
E58F9B1A4837CAD9B5C21,2
66939158E829103EA1A6D,2
E394E795AF30B2FCC7628,2
19F8C70242FA23049A797,2
E38AEB39C817082F08DB5,2
2A2765C484B9AD8CD74EF,2
09DAC408888A4B46EFC0A,2
1A3797BE829F3D4404460,2
709EB8DF8B86B879D0F73,2
70A1B2981F183EA38DD3E,2
C232AA82642EB92BA0731,2
C238C1E5ED87F72F52DAE,2
1A6B0D57D91C36D6017F9,2
A4D1940AA18B2E5DE5AAA,2
E087CC9D24D1106E9D06D,2
C2484972CEA7FFF8303CA,2
E00F3CE389B415FA9568C,2
71480C4EF257CDB6F21E1,2
C249354D28560C23AB41A,2
2A447F15897EBEFBB60BC,2
716FCEC7B49C972D22982,2
2CF18A0A51BEA73AE86CA,2
2A23515287EF120386A94,2
1A943BE68A765573FCDFF,2
DFE87976604273153CC7E,2
71FA292889C7CBEE8A95B,2
71FA5C1099528510E4226,2
DFBD81EB5D3A7129FC801,2
C2792F8F4D2B35F57E259,2
A437BADE1ECDC5710ED64,2
A42861C6EB1F2A30D0F06,2
7297193C2C7D92FD468BA,2
DF279A74430D90915D34B,2
DF224EFFF3707CDF65D82,2
72D86840515097D75782B,2
72E7F8256E217B2DED097,2
7019E58913A5AC0D34437,2
2B16AFEE0F9A9D1271232,2
12AEB903AFD0BE438AB60,2
E12BF5514AB984F44BCB0,2
089809263A9FD1190D903,2
08A45D377FB65C4539E04,2
6BECEFCD516D1A21353FA,2
6BFDC74E61AB98E01BB14,2
6C1D9EBB0585D2E2DD7AE,2
6C408828EB02946560253,2
C16E80477075435DF592E,2
6C8949A185F24ACF9BF53,2
6C92A6180EB18C8747D0F,2
1A06994A0226F807B0F24,2
A60E3D20026E79E25E7D8,2
A5FC50ED4D17FBD3113F9,2
A5EA82FC062C94DE1B80B,2
E20972198EA359F2EB288,2
093C6CAD951A561500383,2
6DE19F69E9900037AD1C8,2
E1BF89189BDA74CF88169,2
09B933E79A9C51E44D169,2
E19C8DAFA9A89E18A268B,2
6E40F01C83B396A916233,2
2BB4AB2A7468E3B60C229,2
2B9D3CB917590ADA43A21,2
6E8D058F493EB11DE4735,2
6E9901BF8F66E6783C962,2
C1E3A46E260CFC3F06A37,2
A5748E532F7FB01BDAF4A,2
6F892A92A05106DBCBECB,2
6FA822F5E1CC46E336A34,2
A5612F8B8634C052D36D5,2
63DB7A75417A826596440,2
980481733820BD5658180,2
622AB6F1C8B47D8DCB7EB,2
AA9BAF79A5E4AFA12144C,2
E954187B27A2540F22EF6,2
1366C2CECF0AE790CD2C9,2
EB2CC4F84AFF2DD89FA21,2
EB42B41BB33C14EE553C8,2
319F4690A3D6FC9B58CC1,2
624EEDD843FD565B11314,2
E90FE168C00B0AC5BE0E3,2
62847097412C4225FFCF2,2
0748CB6E03356AA065186,2
EB7CC5E19A5102C0F55D5,2
31AD3BCAF62519FBEDADF,2
073FD5DFDF0B2821CD4DB,2
31D8BDADD85C3894DEE3F,2
075A7124D2EFE6251525A,2
30A3525834050FE1DA40F,2
30896337F665B4ADB2FE4,2
31DC336E4B7DC30607D0B,2
61EBF3F86A4A45BD24FD3,2
AA2AD7743AD6611FECBC1,2
61E7DA6C81EA5EC8D58FB,2
30D886E457294C890C129,2
A97FAED61EA10D634E14B,2
1918549A9612AE103172A,2
EA740849370AA583E20BB,2
E9D38A1F57E583A81707A,2
315CE264EA9206C3A5DF8,2
E9C86C23F23A59080425D,2
605281B587851B6811F4D,2
618B4C7A28FDE8FE3E8BC,2
5FF1D03B6EC0FEF232195,2
E9A8E9FAC978BB87153BE,2
30D0A78F628AB821D1819,2
AA1783A1874435A5759F4,2
5FF3FA92987A965CA660E,2
A93A860154708ED288C22,2
AA1F3656142707B3F6F7E,2
30CAE6F8710CABBAE017C,2
62AC5A6EA0BFCA7079DF6,2
60E79367694515E36E08A,2
19754F6D465BB001BF6B8,2
5DD2AE3F65A67277F2742,2
5CC43BE26E0DCBCE550B8,2
E839EF4F5B268D7460363,2
E87BE20E8C4A10919A9F9,2
EC553FC0A1CECCFCC7A3D,2
AAE94926454E00685B823,2
EC28C0784A7E933098E03,2
5D0D9253BE4E4238EE578,2
075E3EE998EFBE322E882,2
A8DAE5253AB978F42CF02,2
E7DB733C4B89601491EDE,2
07019A6C3B966A02CC187,2
3231EB8AADAA7BAC7B5BC,2
E8C1581FFCCB9FE4C8E66,2
E8B0CA0C319F6BDB77203,2
E84B33146733B20673FAD,2
0707950FAB0EFF5D67C7E,2
A91F59891E75B21110B39,2
B97943458128CE30ED892,1
BF834C04D588EB9D27B65,1
12E1BD1C5A64F5C24A05E,1
137D0031CCF134A1651E9,1
B954BDEDF98A941D569F3,1
C419C05AC7B1A0977C1B8,1
C5D527A27E282D8982AE7,1
C286F390D8984EEFA1DC4,1
BE7FC377FDE04ABC81651,1
C27BCDE8AD4E0625837A7,1
10D996A40022E30C6FE7D,1
C9894DC2DFD21E195C092,1
C2E4BD2DEB6A33518962E,1
C95B458453ACD5E9875DA,1
C3FDE1C5D5E04202970AF,1
C5E8CB6C85A3B023646EA,1
BF16F9CAFD7501BC4A46B,1
B97332A721C74B5F95479,1
B95590BCC75A2ACEB332A,1
138E516A78B19BF1EC84F,1
153C67E52839730B5D43B,1
B9A4CC7681FA55F04F896,1
B999AA18EDFF0E3F3CA63,1
CA8D0DA329149EEBBA195,1
C291E1392BBA378E64BE5,1
BFAB86FA55F81B9BB0BAC,1
B9F95732FE47440B1413F,1
132AED11EBD1D45B28748,1
B9D351F6B92B13B69A7AA,1
10FA7E865D39F6FF4CEF3,1
C905368E50E5A2C7AF3E7,1
B7EA6104DEE17EBE1DFB9,1
B9BFF93F22A1E756F2570,1
BE733832193C2BF0AE2F6,1
C928633A008BE1CB16248,1
C53AA76CAACCCF5D38673,1
C16F0AFCFC791F3F5827A,1
C55313104BCC804AA7ADD,1
BF83E385C22DE83EEAE1E,1
C41B851DF5BE4D4C0876C,1
B801FCC7FFEBD62303DEA,1
BEE4527B77191E08EE06C,1
C94F31B480E82E646CD3A,1
B9AF056C4721A98E2160B,1
C17892D363276D3BB7ECE,1
C1BD9DDEC90AD2D5DD0C8,1
C1943B15000339484CD1D,1
1273757073A106C46FD4C,1
B90D6DBE621222BA6BF2C,1
B9216C161578E847C8C4C,1
C3A2F661818C70B7CB23F,1
C22D656AA424554BFE7CD,1
12AC74405BE0850180EB4,1
C31511033BE556CD66EBB,1
C5A0D0396DC169618E058,1
C27143BDBE3041124DC43,1
C9BE3A5EC531C045C7493,1
CA449700EA574D5081B5C,1
C59BE32228E5229DD6D1C,1
CA3305C7DCF5AA1A90C97,1
B866AAAE6366282577F7E,1
B8FE0B5B8E0B12A024A48,1
10CA98BA3D17CBB595641,1
1534E1DCC3B225D352E5E,1
B8BB67E10A6B1D20EA408,1
BE9C1989D3A9415254430,1
B88B2E21D81C97FDAE9AB,1
1539743336E3EBB1FCD9B,1
10C75E5DD500479AE637C,1
C2469773B8458BEF53FA3,1
C58C255E844F3FD292EE5,1
BE9F588735FE226325EFE,1
1372B89AAABB458D7305B,1
10B107103226005F81B57,1
C55A9D240611FDCF1D218,1
1284160B6A4279EEA1AB3,1
C325BB51B2F5D7A9190D3,1
12813C2BAFA68FA7D8DD5,1
10D01FE4281B8A1DFD3BD,1
B906E707C86CA03659C22,1
12CD2E5F9FFA1FD810A2A,1
12797476C34542C97CE8F,1
C387F0A08EFB69E1CE49B,1
BEAE2528296D2C4A804E1,1
BE838221586A28765F305,1
C1E6668C84191CB5EE0C5,1
CA5C23ECA3A103873E059,1
12C2DA9C3E8C733660658,1
C34261727CA153D7FBCC0,1
C5C471C13384D28F09B8B,1
C5C35498EC8B101B45B98,1
C98E4CD08C966A9D98194,1
BF51B08B62CCCDEBDD842,1
C9900B5B5E43936E78020,1
C9922809971DEFCC5001C,1
C9A8C05FB17AD657F4F8C,1
C1F80F63DFC5DBE8BC426,1
BF6A341F0303321142535,1
138DBE916E88743315551,1
C9A940CF81C267ED164C8,1
C9AA30C78570149537758,1
BFAFF9EE7FBA5A80A63EF,1
B90572239958D00F98D71,1
BEAF1EC24AA940258A9DE,1
C71942E5572731D88E85F,1
BA65F4B6C8C3D6C11F6E0,1
C5369BE58A4699493D8A0,1
BDE376140228278A3C9AC,1
122E3FEF0B7AC714EE93E,1
11517D365C567C455A9AE,1
C4FB0CF65466E71F132E8,1
C49EB5D2E9545DA6EE39D,1
BC3AB343EFFFBBC7C7005,1
BC3741FEF0ABC46DA50D0,1
149A2AA4298BCD9E2AC48,1
149BA292F34C296379000,1
C6D192A0617CA6E0C98FF,1
C7C01C0AFDE36F0A16AA8,1
C07A49C6AC950EEC246EB,1
C08A63858871FCE3C6BAE,1
C7CBD8C58FB8136FA9A35,1
C4992B76A11133FCBADF0,1
118CBAD39186F694EA896,1
14F1E001CAC99DCE71DA1,1
C6877FBDE78854286F27B,1
BDFCC8F077F3AFD4C357B,1
BBECFA975E6900F1BF078,1
BBCBB431CACCCD8891C3F,1
C098C883893397EAC2EAC,1
BFC23DE743841E2273A41,1
14B782BB9CA48123DE17D,1
C81EEE3DBAB12B960AA95,1
118F1FF3ADC2C2997CD70,1
C0A3381689E4BB483FC5B,1
C67CF1CB5C32746823407,1
11E463E06AF50A822566A,1
BE08105C1600BE1013001,1
123CF645083F1E8828E01,1
BC51F95BB17799A24F27A,1
BC542ED0DF76DF00D9C7D,1
117127D2D4560BCA22D70,1
146BADA7BC8953CAF1895,1
BFFA23592A75EDFB8EAA6,1
13E560151B60997118902,1
BCE096BC2640319122B0E,1
C7362969BEEB042CC083A,1
C0498D7C1A709DD389D32,1
BFE916052406EA8DC9F07,1
1238AAC496CD92354DF09,1
C74474E5F1993C885EC8C,1
123A2ADD2B10643E3825F,1
143A3108FDCE8F0C764C2,1
BCC0D83CB257AE5F8AB8C,1
C75C4C6D7F305210C4770,1
C76332B6615FBC061C2A6,1
BCB26911ACC2C379AE33B,1
BD549FC97A1BE2A5DDE4E,1
C04F37AB91C5F8BFCDA8F,1
BD5833C0B334C6B93A32F,1
C06AEF8A795F76CCE1047,1
BD63973417DECD2C98CD1,1
1456F175A7B582895A6CE,1
1468E6DED211A298FA732,1
C7760F74A2541C6D4D65E,1
C77A0337D46E8E1121354,1
C6EFED6B77BAEF22D5074,1
C7884543C8A8D83BF51E7,1
BD808549E6A497E207E6F,1
11848047D130E9D10BE92,1
13C3A9D8B87D8909AAA0E,1
C7941A298A7019FEA5D8B,1
13A5B30F4017E7C1B7188,1
C0D0176561DDE4A65FEB1,1
C8EC2D7736A9767C1C8D4,1
BFB23851EB0B5F61CFBDA,1
C2972AA4DCF20A0978679,1
C88204D33D0037DBDA9AE,1
BE328DF0C231D527CC884,1
C10E41AEA992AB8C96731,1
BADAB85381571E3EFEFDE,1
BAB7A2FAF46A0C216CDC8,1
1520F7FF8035C6B24D643,1
BE41048563AC91ACF9AC9,1
1521164DFD966811E65B6,1
11DF0E8C62BD11356507F,1
BA9499F2F74C45323F415,1
C883FE6D8B91634D87D62,1
C1126CCB4B51C5F418AAF,1
BE4B3D69686D5B0E6C9C2,1
C113EF566C59B023052A7,1
113550FAB30550F07DC4E,1
C118E2487DBC295846B18,1
BA6824EC1B21A2989C7CA,1
C88C7AF62C6C7A90E9798,1
C4ED1F7FF9F144483C72E,1
BA6362892882E0A154069,1
112241E53501F64340199,1
C5FC6B6A138F1BE701D93,1
C12705D7E1DE3C5457388,1
C53355EB79517A8B2FA69,1
C8CCCA12D1856548E2E15,1
C8D746EF2C4BED10FA304,1
C143C71A574B62F93249C,1
C1485177B1FF89F9D26F2,1
BA2D891570E0C90AF4670,1
151AAF375785920FE5FF9,1
BFB672EB8849632FA9CD1,1
BE2A622ECF6AF935163D7,1
C0FF8B3EA2D1200AB5AD3,1
C67A9D4E487A88DAC6F13,1
BFBB1E746CD98A91E7789,1
C6651FDA584DCF14AC360,1
BB8F95D3D0944DE760E6E,1
BB87A684111F4886C2413,1
BB75D640D79D33C44BD46,1
BE13D4D5D4F8ECDADAC40,1
BB65F6694AFDA3C2417EB,1
C843AE61E998BA58E4423,1
112689F1B4326F379D330,1
BE1D1F637FCFBB602F56D,1
BB50C2143B19B22BABB0B,1
BB509B30CB9145F823333,1
13346B9F013F849012F59,1
BB4B55180956F55151E5B,1
C867B9F9D7E6DFC0E30C9,1
C513A0A9E8E5315BA08D7,1
BE1E90AEB67608475A7DF,1
C643A2DDFCB987F47B78D,1
C87DE0A6CD4126CC91B1A,1
C0D447DBE842093D67CFF,1
C0D52CE9E027D3E65C132,1
C45099FA8A4059A29EF4F,1
BE205BA8AD8D1A39F8509,1
C0D86CCEE426EB45D5534,1
C445F1CC123AA299529B7,1
C5276AE4C9BE14BD3FD1C,1
1506D0D750F971F5B2EF0,1
BB07ABFD6BDF3792873AB,1
BEF3110F05D277DAC1148,1
3AFACF8245EDECD5A1229,1
CAB0329BDFC4B505169CE,1
F02D8D19A966836145262,1
F06723A6A17ECBAAAFA31,1
F068EC5D909FDF24B39AF,1
F07B92E84849F44263402,1
F0851BAB2BF345C8E6343,1
F0955000DD343CC323C22,1
0627591B06C075CBC20FF,1
F0DB2F78749FBDAD37D2F,1
0616759382462555B9F3B,1
06110575B7C701E13CE40,1
F125107F118103E38A09F,1
F13D18E4265F5304E4168,1
05F74288CBEF3838A99B4,1
F15CF30CF84FB2B83648F,1
F16108EC6473E659F587B,1
05A8FA10503AFE384252B,1
F16935093C2905780F748,1
05846D894420D96D40ABE,1
F0597ADD9781D9640F10A,1
F0290CCD1946E113CFCAE,1
EDC8D846027AEA74C3DA4,1
EFEC8580D585569A5F1B1,1
EE189D1DF78C82E49B716,1
06DCC6B5D0613DF0EE950,1
06D01250C8F64A0E091B1,1
06C3FDD193DCAA7D0747B,1
EE7B37ECB892A5239F671,1
EEA12CB11DFB99FBC8AC7,1
EECF9234E314616DDE2F2,1
EED204ACF9A77C559E9BD,1
EED52DF68842C8DBD3323,1
EEDA59CC83F448641448B,1
EEEFBADB54827C02E8104,1
EF4B663891A0DA9048886,1
EF4E7E43616F9BF734C39,1
EF5CA708AD1C0DB46A140,1
066F30C84E6F6908FC9D6,1
EFDDC9626D587B49B3583,1
EFDE2C2D2F4D8C38AD7F2,1
F18307FD5AF1D98478C50,1
F18FBC5B650B3AF40BBDA,1
F19E5E404A63A98CE6FC1,1
F1A77BF56997F1B06EB0B,1
0538321173C8A03F641C9,1
F30D1F89BC8AD70D54724,1
F3115A498CFDD03E2B6A4,1
F33535D99E1EAC49FD44A,1
F34A3D0D01BBC0C1731C2,1
05041D1ED454EDA8EC39F,1
F35E73F89A622ADD4B660,1
F36E4C9183C0891493141,1
F39753505A01D3D4BCE2C,1
F3B3FA00FA4717F02E36A,1
F3C1AC9D40C425ED1894D,1
F3CD3EEC418BBFECC1682,1
F3CE1DFA28288528E5FD7,1
F3D55DA88BBFA07D82BE0,1
F3DE6C502545D9F5AA8CC,1
04D892A00C249DC3AEA2D,1
04D81F00E3B8B6087F916,1
F2DDEFB48C77F3E800235,1
F2D0E5400B436446E730D,1
F2C3624436BFB3FFB21BD,1
F23729AA768FF75DC5264,1
F1B930EC619D4A34CBD61,1
058331809F1A6F1ACF407,1
F1CE4ACE3E94B3F13B823,1
F20D54A869F9DD3E7642A,1
F222984B1A07E756AE6B6,1
F22A871A955D13A8B539F,1
F234A15F7D56DB4B66A68,1
F250D29CBF9ACE71F6F87,1
F2BA0A31A56F3BD074EE4,1
F25B477DF3EF614834901,1
056A5AF7D2903A104EB44,1
F270316FFF07BA6E749EC,1
F28AD7DF21C794E882003,1
F28DAEB24EAD8C63C5B7D,1
F29CBFEE002437B979D45,1
F2A5C6ACF8DC2E84E7139,1
EE026D27B9FB860F105FF,1
06DCD0557E273FC32D8B9,1
CABABC9A75CA8DE4F9CF9,1
E72B2F1E78C41F470A92F,1
079EB3A9F8DFEAC456296,1
E7C36950E67C630C7F142,1
0773A6C9DCE4EFCFBFAE9,1
E7F3B2F44CA03D2233D86,1
E821C2047A9D37CB38F59,1
E841BFBBBB175DE56D282,1
E86D4DBA0D9E56EBB4029,1
E8819A7767941926572FC,1
E8A81C4C9A72A1AB7B998,1
075A3A59FC76922810C51,1
E923FD2C5E7B7158DD33F,1
0751489E274D186C56B94,1
E97A4EE49B5373D3F7D38,1
E9A27385FB315CA208753,1
E9BCB5FC6B62ED898049C,1
E9BDB322198822D3EC70B,1
E9BDEA1FA84B3D6BAEC00,1
E747DA387A6B833B0ABA5,1
E72702151B215CA763EE7,1
EDA717EFEEA12C5831468,1
E6E9169F9EC566BBB2667,1
08012A0F9285C23D42409,1
E5B0F4563CA463A8781EF,1
E5BADC2C1D2508B84D24E,1
E5C3DC872510DA0F36C67,1
E5E82894FDD0EC47F36A4,1
E5F023A372E568710017B,1
E5F2B4467B47FD749A31F,1
E605D333DB8EFAB7E4695,1
E62138E17237694D1C054,1
E6225F534243C38C3D035,1
E64FEE1DACBFDC8D149A7,1
07DBA3FEDDE8BB7694C89,1
E67510F925C034304AF4E,1
E6751FA6F73DC93C9F013,1
E67CF32CB38592F609DD7,1
07A45C02FAA5EEF815918,1
E695760C39EB782B67D30,1
074F1AED45395B9CC331D,1
E9DD4B37A6F79C2A00646,1
E9EA282B71496028514AD,1
E9F11C45FD53E1EFC47BD,1
EC1CD17CC526E5DEDC1E6,1
EC25D7F5C1752F78F7C42,1
EC27FD4AFA3AFF12094E5,1
EC308DCEB09F3D7EF293E,1
EC32DC3CA2C4FA539235B,1
EC45931D078CAA6A20C40,1
0713E4EA5CEDF370F6A8D,1
0707801909C8E52E7E01A,1
EC7224B8D9E97C2B4BBD0,1
ECA3DAF23323AEF475D89,1
ECD264683DDA1FE1520A8,1
ECDC29E655A5DCFBC76D2,1
ED03727A636F93F112C55,1
ED3AE9D1CBC33876CCCAC,1
ED4E268630CE091FAAB1A,1
06E7C13F867D5CB209ED7,1
ED908434E385FC59768D8,1
EC08CD9EECCA6E8725CAF,1
0729DEBEFA5CA2E4FEED9,1
EBE0282D62A422F97F476,1
EA97B7240070B858BAF18,1
EA06BEE5B4328B8C7EC9D,1
EA0A9611F467C2E208434,1
074DE633D3918712FB146,1
EA6B04563BB873377C0CE,1
EA777C47D351D62CF9258,1
EA77F97CF1991FD5A5B75,1
EA7D994E668EE1895BCA5,1
EAA4ABB4CF78C2D96CF78,1
EBD6FCA34AFBE031D28E8,1
EAE2719478B27443A3962,1
EAE72A2931D2131D4B84D,1
EB0271609452ABBFB34EE,1
EB070F9B5185CFB862493,1
EB460DA6B4A8446FDFF2D,1
EB61FCB12652B84A7E0FA,1
EB7026F81B31D815C031E,1
F40ED0EEEE6AB316B70AB,1
04BFFC62C4BD41B97F6C8,1
04A4BA4C0972551FC0C8E,1
FAC291458DD63C340C4D3,1
FB061A1128479D147F0E9,1
FB2239E797C43EDE0B4FB,1
FB38D0D1FC2E377893DFE,1
01E9659CBCAFF79196E2F,1
01D6234D46F81FADC43EF,1
FB615283547E1EC76A126,1
FB6A248969655EE9EAC84,1
FB7CCB0381C162F46DF4A,1
01CDC96B3C523C294EE26,1
01A7F5D45AB8D436FB4E4,1
